attribute,sakey,svkey,1903,2001,2002,2003,2004,2005,2006,2101,2102,2103,2104,2105,average_imputed_distribution,round
391917_391920,391917,391920,0.22098831253511936,0.1374840214557525,0.20130290746489649,0.19919979810325913,0.19705505109803725,0.1846522264881308,0.19008028439478233,0.20827755457084215,0.19495176967649105,0.15445934332744432,0.12820305642010096,0.11650175685537104,0.17776300686585234,0
385719_385722,385719,385722,0.10322469752365018,0.12200204970728204,0.11520743245955514,0.10065678879201992,0.1125836319989115,0.1776441824684413,0.1255632101234351,0.13675164437703546,0.11828277765377544,0.13031892615745025,0.13695222131224957,0.1077437751847472,0.12391094481321276,0
382512,382512,383234,0.1243524753869017,0.18264454014425865,0.1854820875202113,0.20915239421137313,0.21977956899135856,0.22608738740388543,0.2305090476193395,0.1771900281594758,0.20143529798927554,0.24437700880832755,0.2730754478177749,0.23592436759350122,0.20916747097047358,0
295388_295397,295388,295397,0.1882864639183374,0.14837352038071042,0.1545538305309565,0.12464413995975264,0.11280012261694944,0.1457973328329581,0.13014656905566419,0.12704567394910116,0.11911638664577787,0.09258324612912973,0.12405490990332038,0.09970143379719237,0.13059196914332086,0
129004,129004,142109,0.21433341639408426,0.3774920051406208,0.40384513620593476,0.32860088577036023,0.37050057119223223,0.31835908637564986,0.3462465919836521,0.4118938819835597,0.2808789735693186,0.2781403913593349,0.2870103536823148,0.2244366864124697,0.320144831672461,0
392264_392272,392264,392272,0.17732919494272875,0.166274972420984,0.16726981907458544,0.14677903702678097,0.21323948821141764,0.21641792710265378,0.23219406557922484,0.1994774222836473,0.3027141939017791,0.19552654128073726,0.1824519729859614,0.18942189203913298,0.19909137723746947,0
384111,384111,384112,2.7092286805202863E-4,0.0012295091439952165,0.0012587307583974258,0.0022535207340834036,0.004116549536470836,0.00623554230374168,0.004153903202504715,0.003186615180093955,0.004791520440987689,9.981846304617599E-4,0.0015600900658031156,0.0030025245300016948,0.0027548011162161264,0
295716_295732,295716,295732,0.0846654843492653,0.07168895644341491,0.06520813445299273,0.06902942125193495,0.06430044535540419,0.07826608305030686,0.06621974346843067,0.05458714949721156,0.04611834405447196,0.08223379828193482,0.05422963029651668,0.04239281281216451,0.06491166694283744,0
378540,378540,379026,0.540361635885068,0.4562112404537852,0.41339169025631195,0.4344583809491603,0.43200717623899304,0.45503786614729147,0.444747880622222,0.5180476559695106,0.5472001188087144,0.4873944037334148,0.5602468372848805,0.5693089590534784,0.48820115378356926,0
394152_394195,394152,394195,0.012431426349036817,0.02072240139268728,0.0072147455376855,0.00772051560474466,0.012217291078510979,0.014712747842565568,0.014495659785702119,0.015184665321149683,0.016891123456305588,0.012934198749638956,0.008737619841456374,0.008879463723063776,0.012678488223545607,0
384081,384081,384086,0.07959325035197169,0.06299966640138963,0.08056518994944616,0.06961667195470124,0.08024525183422593,0.09796750270584184,0.07521100705483948,0.08394685930584929,0.13194554389951646,0.13472512535476003,0.11559991761544694,0.07677484178925795,0.09076590235143722,0
127989,127989,146519,0.16754501131490956,0.25033604666139364,0.1765867626777009,0.18059958291626194,0.2121003472745418,0.21692376214557968,0.2196732731397185,0.1804837104856137,0.21631921488112277,0.24301418736693947,0.24574808798948114,0.2563219714849938,0.2138043298615214,0
129006,129006,142112,0.07904730669394727,0.135526658835124,0.12351269833910429,0.09063324013030342,0.12205913442800972,0.09974611782775737,0.11349225734818445,0.11532133198210029,0.05598183380762195,0.06890466382043764,0.08326770906147292,0.07456363127429486,0.09683804862902982,0
386023_386031,386023,386031,0.11024890218344535,0.18522616062084807,0.14172271974020445,0.18277901503749272,0.11715927471454529,0.20340207202068092,0.14933693675848247,0.155791340767153,0.1084262570212359,0.14879037664852499,0.15787315768478744,0.1350826263831282,0.14965323663171073,0
379986_380004,379986,380004,0.7032120075010306,0.7118694449565097,0.7599516626322246,0.7456190296650912,0.7220632285727528,0.7359981770060849,0.7357929746812275,0.774963916849166,0.7423398105661455,0.764255083717833,0.7533721462312889,0.7480483110972629,0.7414571494563846,0
394984_394992,394984,394992,0.04404372328089587,0.07142153389330182,0.05834710708972021,0.07606920199939321,0.05215948543848424,0.09563087137320017,0.08519911698846058,0.04150857723443175,0.055159972222177195,0.08431257386217117,0.05926107481865114,0.07187575683034647,0.0662490829192695,0
377933,377933,378750,0.7719614131325957,0.8784278705221537,0.8266063051299538,0.8607679844414774,0.816932281490591,0.7958639120162193,0.8493859834368678,0.8785237625054668,0.8512874007983204,0.8671160935136979,0.8655694935918936,0.8416018549426636,0.8420036962934917,0
397255_397263,397255,397263,0.20701965058380897,0.20879356782522704,0.17760553992877584,0.24352937432234226,0.16256707946065452,0.16209705082320203,0.15246723458460607,0.1314239201089901,0.11764349866429827,0.11457915323726867,0.15665017194717137,0.13427681922327805,0.16405442172580195,0
214343_210592,214343,210592,0.2334184078352272,0.14382401929963348,0.1176045738929922,0.15456001463074698,0.10220340884033186,0.139331612585867,0.09190143335641048,0.09667057437894208,0.1735286092799881,0.14828031014953108,0.19211692381979617,0.1906574751289152,0.14867478026653183,0
373198,373198,373203,"",1.5838087118783087E-4,6.021953417258795E-4,3.353357488349324E-4,6.699551688407358E-4,4.939315976537466E-4,6.118301129688342E-4,5.561810353740449E-4,3.375207437068872E-4,0.0013628281865696059,9.978671420451596E-4,0.001122029772350483,6.040046434381784E-4,0
208149_298523,208149,298523,0.31561503924879636,0.30633286234290485,0.34485169241273717,0.28521309998141814,0.31508867164484655,0.3076692259259882,0.3520129242149181,0.350698331865154,0.3385332654669252,0.37404514961274954,0.37683209682703456,0.3308484624456251,0.3331450684990915,0
128109_148485,128109,148485,0.5229274194191493,0.44893415769984335,0.5188089781567407,0.5092587857184503,0.4714569350928063,0.4909349854616879,0.5047533089183948,0.4448522480017306,0.3302140884127755,0.4491995379009979,0.3891370968613655,0.4453223612327755,0.46048332523972646,0
261469_261476,261469,261476,0.3815579021334594,0.4760449437092747,0.5395177791725346,0.5988616527619136,0.5093522347035503,0.4813825207698837,0.49423915812056396,0.4431972739499511,0.5005987249400741,0.5219568896117883,0.4095174430028946,0.4667764353381829,0.48525024651783927,0
374681_374685,374681,374685,0.45376074208985134,0.43201819847738865,0.3698365517080109,0.39620405704395073,0.41436164937029857,0.3869299276949422,0.4446949089234803,0.39845527807845615,0.3167420862174084,0.2746850431631529,0.39156081913436425,0.33895568437676166,0.38485041218983884,0
377042_377071,377042,377071,0.23867540041735774,0.22167776304220882,0.24169802374507127,0.29434034546184085,0.28882762948856255,0.2615927888913258,0.2269996274974212,0.2511695894169127,0.2586305969842121,0.21835775984493333,0.1900873030986474,0.20627657990426773,0.24152778398273012,0
392048_392055,392048,392055,0.03837327632345241,0.02932794283138081,0.007852611193581863,0.012530100901942013,0.018629901435724724,0.035445867622967454,0.03170973960737739,0.01807046479665372,0.034566490176093055,0.01627137003519153,0.03133511306056159,0.047193961345550345,0.026775569944206407,0
380631_380639,380631,380639,0.36682079460795247,0.3578253570576743,0.30730114068982745,0.2945538605529063,0.3670677990486608,0.37219238861512366,0.4401888771866184,0.39445967115681874,0.41681667015268986,0.3917665769578505,0.388258906306574,0.34908086245093584,0.37052774206530276,0
130699,130699,146892,0.14586497675447566,0.17586502907608845,0.1392174638526963,0.18916288364155667,0.16040554721960512,0.18904098552447107,0.13529810464371234,0.20014225917986136,0.20229839466252797,0.19540382801141154,0.19595046748036865,0.16079007245212043,0.17412000104157466,0
295778_295787,295778,295787,0.037942135185824157,0.038879008299548386,0.14842144276715014,0.10111589365642924,0.0991100780168534,0.09984457318375355,0.09056726594407358,0.1076717345396086,0.08186287013186538,0.08252874253935204,0.06239355770954266,0.0607853182239634,0.08426021834983038,0
368774,368774,368776,0.04326198250648981,0.021834790380628927,0.0179050398551997,0.018721023618013536,0.034514807563185736,0.029043777813446477,0.029158703016517375,0.02614940285730575,0.023737966083464686,0.025506273942588545,0.02536356127510331,0.0244220547666172,0.026634948639880085,0
399173_399242,399173,399242,0.2348001202631477,0.2723785400176835,0.23079414822767233,0.39196522014060403,0.27564470825019355,0.3481437813714394,0.30312038848190476,0.28205945191741655,0.2900796760295155,0.3399256876364204,0.28799780266846564,0.31828590525141115,0.2979329525213229,0
382420,382420,382425,0.01796266357571683,0.01795666898230201,0.02787062926198016,0.042122981256009336,0.0355347350777304,0.028005542507810437,0.044740918247235285,0.033831566929577464,0.020081460781821284,0.042718653310943766,0.02282764326954084,0.03226729433120719,0.030493396460989575,0
261601_261602,261601,261602,0.33803269840587713,0.2849399451001732,0.21293019911384012,0.29265002931174594,0.3195284772157526,0.3178420084654839,0.3067373578038684,0.33607463890577516,0.3818292600210649,0.40150445008536484,0.31295914524168206,0.27570583543227234,0.3150611704252417,0
404183_404189,404183,404189,0.42893253398724746,0.5366718671703942,0.3768382669022343,0.4463201338432712,0.45916354623595196,0.4177448064989715,0.3909412742690827,0.4949811831796508,0.3054106014367964,0.40690190616312905,0.3269934215528632,0.361564397605508,0.4127053282370918,0
380465,380465,380467,0.9922036120367224,0.9723583710304217,0.9545375370523661,0.8959845074895739,0.9906742270895674,0.9797265831728036,0.9822134904615563,0.9858003194160307,0.9930250686413762,0.9906000667088436,0.9940974446643823,0.9854870922593094,0.9763923600019128,0
404238_404241,404238,404241,0.010405951207536169,0.010124282547815663,0.0056083928991770785,0.0071737620662988485,0.017217790235364697,0.02279115536306221,0.021049007500134283,0.008165829922780133,0.025671948765892502,0.012107446028223837,0.017889554291887287,0.02220318262579952,0.015034025287831017,0
383973_383982,383973,383982,0.1671109931330097,0.1551476272107438,0.16532406603186217,0.1497705371662773,0.18013118435513042,0.16949736577466656,0.20741460379851256,0.18628411360483793,0.15612941993333176,0.10757164282013698,0.16050439857910032,0.15345344199204725,0.16319494953330474,0
363096,363096,366122,0.3860833781046181,0.41361566905650987,0.4751035318008007,0.38615850110668065,0.4972830718378328,0.47039926384500647,0.4718333639208453,0.51189315831565,0.5220181287206538,0.5370207738656753,0.542239474371015,0.5436933751500016,0.47977847417460745,0
128218_147192,128218,147192,0.2822361062776765,0.22459436264305074,0.20218187510754623,0.24140711210257434,0.20734727348293217,0.2330176262135413,0.19188554328575905,0.26253445014830123,0.261749603125378,0.29961191599748127,0.27473762304047167,0.2419802523819487,0.24360697865055514,0
310756,310756,310758,0.9572331272237966,0.9190546061974679,0.9525834447179234,0.9449605174794569,0.9274697836437548,0.9320927972267975,0.9043298186260359,0.9360130838294529,0.9213634473360821,0.9259253019550981,0.9306092593012707,0.8923866172513183,0.9286684837323712,0
397240_397241,397240,397241,0.0707131371905806,0.0782723374659196,0.02436757273596574,0.045948570629364145,0.057239291730604006,0.06437028361758669,0.057632386667903567,0.04423014101321438,0.04900359776017473,0.046858348629712575,0.08050236094105764,0.06239779817517868,0.056794652213105194,0
389283,389283,389284,0.007095670745283278,0.006502459548908841,0.0059961373623885475,0.005205108291568242,0.0038914579138274695,0.004828557410891027,0.008012438561947744,0.007874307277910117,0.006421597212137721,0.0017905553683765455,0.003721518805910673,0.003507162971512415,0.005403914289221884,0
404238_404242,404238,404242,0.13864586785919458,0.12963457601161765,0.10614742313129416,0.11349321622021281,0.14857177586728515,0.15559458912700033,0.1522091118278347,0.12930833793099364,0.2043516618170063,0.15516586005947602,0.1878739445640369,0.14532260158604518,0.14719324716683313,0
380337,380337,380338,0.30017426371371414,0.3302681435648776,0.306046067168397,0.2823705424207731,0.3123685750465226,0.3703364471910061,0.33957831764076163,0.3794497001592625,0.46116602628709047,0.4336178220963748,0.41506529808318665,0.42319810441537103,0.36280327564894477,0
312104_352502,312104,352502,0.40759498326255805,0.3135953040093528,0.21136333725984183,0.2741363255613548,0.2746073844652364,0.2814077659128314,0.24536367959921687,0.2697586470572769,0.2951263644047377,0.23715861032423172,0.2555346449818309,0.25683217604957215,0.27687326857400346,0
344163_344177,344163,344177,0.2758267477431707,0.2995407395870339,0.31610635171711865,0.31733542212087373,0.30106660947041164,0.2966822452116691,0.2910849265964161,0.3335828258604789,0.3348178643959108,0.29417940746527893,0.32131111119516403,0.3338697907405476,0.30961700350867283,0
385591_385592,385591,385592,0.11727901337286052,0.07195789665900576,0.05386591707335848,0.06817234804038655,0.08160325094752591,0.11227722824822893,0.097307924164613,0.09048723208578341,0.09424575094710747,0.0947096480795315,0.07675374809470456,0.07623754902889081,0.08624145889516642,0
310073,310073,310074,0.02509989137732393,0.02441969306175789,0.018532508489590163,0.021572261776273048,0.03405681115038608,0.027891536812160955,0.026655380031602033,0.025721587998926123,0.043109492558556055,0.039603527520188066,0.040594996927685215,0.049863765900231255,0.03142678780039007,0
377949,377949,378755,0.2766934085398519,0.2084844123973866,0.47091505834346303,0.38611597229399525,0.38203014119559453,0.3611528179750522,0.33111872894273886,0.36621728472386866,0.5175912666836984,0.37619504862411035,0.41617312065856266,0.4713748053045711,0.38033850547357445,0
370134_370135,370134,370135,0.44116101404707025,0.38199447478031956,0.3351849037179575,0.35819618719454516,0.37410005407143304,0.4144987476306138,0.3737896431243151,0.41048613227963826,0.4040796300318823,0.39243806192066394,0.36873329727806853,0.41693082341713683,0.38929941412447033,0
391478_391495,391478,391495,0.01751086374929801,0.0317927255501148,0.009981125356609982,0.01288873090676897,0.009273564313336652,0.01745823155992933,0.019136568145627805,0.016350186157734894,0.027670566017357002,0.022846095284531694,0.023874092348240086,0.025408125979828656,0.01951590628078149,0
383688,383688,383693,0.18104210826257117,0.13480923655436838,0.15788850801092014,0.17817784682394425,0.14890954393291428,0.12369895339801733,0.11417981829721095,0.18328890505669476,0.1422356595813202,0.177269386971473,0.14508612457848796,0.1688280411639027,0.15461784438598541,0
396801,396801,396804,0.3163134428699238,0.24220493419623068,0.2882365341252129,0.21254365781537649,0.31959045912984396,0.30485738087221725,0.28018842615890827,0.2248920128450903,0.31138407807805696,0.4003681547373102,0.2917531436073803,0.27897540840916313,0.2892756360703928,0
388799_263874,388799,263874,0.020196997381874415,0.019397594548333445,0.016971895820655628,0.021029077787343975,0.025741913272469722,0.026771906960986455,0.027939948784970765,0.011015303904369781,0.025798849446212975,0.014940444753465239,0.013158581473120854,0.013957985776190155,0.019743374992499448,0
384149_384156,384149,384156,0.20604761567986804,0.19332690403770308,0.17266604861085735,0.15706183175426652,0.16054516346417547,0.18859639357481567,0.2322993461503344,0.1418733384622685,0.1844232401897418,0.2512971767830892,0.23815973760827697,0.2874951057812363,0.20114932517471948,0
387186_387190,387186,387190,0.25431995594594936,0.28009225805249,0.20036123977036194,0.19322125009307067,0.28372802923917184,0.26916560779283255,0.30336678901486314,0.2776991812133109,0.127854742499504,0.2507716170542664,0.16287075669062437,0.15003279000940623,0.22945701811465424,0
392365_392373,392365,392373,0.016591094100373748,0.012716204712828482,0.0058519366413379015,0.00715860384701706,0.011815859750111249,0.0122850884972681,0.018927105568421494,0.01867462744715572,0.04857807534306949,0.025992666207217033,0.032988706615134505,0.0671380921384701,0.023226505072367076,0
384225,384225,385082,0.5866081574551291,0.6521521530735719,0.6847128536246747,0.5685144211003421,0.5400108558015538,0.5417215286878101,0.5127968683927004,0.5518383381129781,0.5922947656879078,0.6633268051033566,0.5352223013653284,0.6263508612061106,0.587962492467622,0
394152_394263,394152,394263,0.3331133677548755,0.2794933440858116,0.32572649793714914,0.2911901645015766,0.31278974367267526,0.2759623774630069,0.28683912166286885,0.2908002819285685,0.24121548181644784,0.20362104966971975,0.2453653475697394,0.19449754514209178,0.2733845269337109,0
404092_404107,404092,404107,0.06734616168851572,0.055942221994105534,0.024572161710641797,0.022219295913103166,0.01781883079350871,0.04066099583823841,0.0377022701072553,0.027780436915212623,0.02241669852022008,0.025594041331327946,0.04853764645083329,0.040642019784086734,0.03593606508725411,0
394735_394737,394735,394737,0.17489107259916656,0.12271580575792178,0.10408316221042306,0.08978064391988763,0.12531836476673267,0.12653117519309331,0.12915089367173263,0.14443964932575648,0.15226768486697,0.14421713755400253,0.10214570567973721,0.10067749561200634,0.12635156592978583,0
262113_262138,262113,262138,0.13649486356177812,0.0922272670372029,0.10304305759738337,0.06937114693508989,0.09568362925524206,0.08804574701365013,0.11092666375911825,0.11287126126016658,0.10097680805224028,0.12099092212164525,0.12662392381080378,0.10747018256359704,0.10539378941399313,0
128010_145877,128010,145877,0.9084866664300603,0.9208346996444707,0.9141275755288643,0.9184791317774579,0.9095756487548198,0.9308267542343205,0.8947526808297045,0.8866657810424776,0.8915923987993086,0.8860996250643324,0.879160491939342,0.8594497913428906,0.9000042704490041,0
382372_382381,382372,382381,0.1016650323978973,0.08875855782333848,0.05990293877458603,0.07843136330856376,0.07203210770353186,0.09951701821396741,0.07016759220843943,0.06689760716001879,0.08829935530665449,0.09380901494690029,0.10082119013840943,0.084106000109114,0.08370064817428509,0
378176,378176,378832,0.846032163514875,0.9018863187884824,0.8241798990556,0.899678604515691,0.8078032367184335,0.8083255843985137,0.7012078344593308,0.8051166372685352,0.7959078194353925,0.8511778908748551,0.8223347995621246,0.7999562512080168,0.8219672533166541,0
127992,127992,146857,0.958827064161385,0.9435927270808219,0.9671233705895218,0.9551971922601653,0.9488383830871508,0.9189030608288791,0.9379935618379268,0.9629595857760999,0.9287166254899261,0.9342642592812437,0.951024680380636,0.9466352519621167,0.9461729802279896,0
214312,214312,214575,0.3554660092189115,0.36231123040706403,0.29964456423277835,0.3828299879168007,0.3025023985030242,0.3645038862666814,0.36656989588982647,0.31294535229901743,0.3362988807697089,0.3102148229938936,0.37328800009738133,0.3071499704015832,0.33947708324972264,0
388809_388708,388809,388708,0.23727678996354828,0.2447588625615736,0.24099641882978615,0.21768380417297672,0.23859905092233158,0.25383374814088955,0.2565024979369562,0.20629383032483462,0.26300918781062255,0.2344457855327143,0.21662389980245855,0.19675570796016237,0.23389829866323786,0
391399,391399,391401,0.5126619271497832,0.353099069757852,0.2766077733759178,0.19250466864857382,0.2670209669900403,0.2735981479985715,0.38657820437794366,0.35811387559881647,0.24320150221827594,0.13751368548212006,0.19419444656341855,0.22596545237638743,0.2850883100448084,0
370259,370259,371115,0.36414365364985984,0.3509941248493799,0.25084963442573305,0.32118097992655836,0.3197684077860081,0.34130489704118566,0.32225591247363894,0.3484663651987452,0.2757892774728254,0.3964126945794514,0.33422323142271737,0.30434799133410334,0.32747809751335055,0
196932,196932,196936,0.07205578603052476,0.0535550155894151,0.09327282750971003,0.09728759856633941,0.09297325695892994,0.11942206453310768,0.08126698137054253,0.07255683050809807,0.08726582545675574,0.0974753811671907,0.06275362712843867,0.06411300947600036,0.08283318369125442,0
274085_274082,274085,274082,0.21645658513078522,0.17436576444909188,0.14898418959416504,0.17295428641662058,0.1895591926186818,0.1805441047431387,0.16779794902678422,0.17718960411247578,0.20161497745950666,0.19180448819963586,0.18236466382114996,0.1717686638220953,0.18128370578284425,0
295272_295273,295272,295273,0.24813179570908764,0.17360939999637343,0.18319632520829623,0.16821391386613724,0.13241709714161726,0.13647099762702924,0.11975629574040085,0.11227844220419148,0.11634191084001311,0.10499948427024756,0.12339370415595244,0.1291128959883357,0.14566018856230686,0
312104_312115,312104,312115,0.09210992858615796,0.07192813107945921,0.047286664686683515,0.07003075633675185,0.0783304317679933,0.08991430147605174,0.08981784494753044,0.11096598750799849,0.10143901076152469,0.09417621897350942,0.0791501708240987,0.06684400541012903,0.08266612102982404,0
129326_145732,129326,145732,0.15360763395988247,0.17318836766565573,0.1408408975370896,0.18034851066021385,0.13768964202253567,0.17715014249821634,0.13628952516798046,0.1496045143635373,0.1423684092325906,0.12802948914831216,0.14025499527472976,0.1426989462082965,0.1501725894782534,0
149565_149720,149565,149720,0.012782975707212168,0.012794660148652506,0.010869230920371281,0.026108814758131343,0.035255552502926286,0.0889759946738832,0.02147330766380044,0.019745138372298802,0.015654811892572763,0.055758413235365685,0.017234778500110598,0.013628075393447125,0.027523479480731017,0
309650,309650,314056,0.02985194110521114,0.042974475582723305,0.013794958887768532,0.03924034832966479,0.04720489847749063,0.042062955571445834,0.019823047167752055,0.021871064958782726,0.047497578350877014,0.023509544489028672,0.037395686387284334,0.030648379477657285,0.03298957323214053,0
381559_381562,381559,381562,0.4379823680283336,0.4328540027125166,0.41829797235165206,0.4163454812197828,0.4216953856355367,0.4127957176549138,0.40592420317359124,0.4047133371833257,0.3916789612760025,0.3930602432117735,0.399445229421307,0.39019625271713815,0.41041576288215614,0
404502_404510,404502,404510,0.3635462145867384,0.32818334471005584,0.3245697246318937,0.3820403134480921,0.33669946174366966,0.3464695618613494,0.30979400725589934,0.36589186619902325,0.3811948069834767,0.3039432252548994,0.3438590633129677,0.3016898671839055,0.3406567880976643,0
387056_387059,387056,387059,0.7906449804524754,0.7545213183704186,0.7580212157535072,0.6923714780897244,0.7635587188569823,0.7114571553807346,0.7271838111628239,0.7307698814369873,0.7315546444945022,0.7346897445449349,0.7533502612687941,0.7000500062960595,0.7373477680089953,0
397210_397221,397210,397221,0.01611238235327311,0.009273171251097185,0.0019497502367965456,0.006452677089626886,0.011072851127765805,0.02090594480104653,0.014481080753240885,0.0035126637047779357,0.008623130181691328,0.013345197434235692,0.01734924331134584,0.0110850073869283,0.011180258302652171,0
198820_387604,198820,387604,0.04583771822145841,0.042132534582919726,0.04623699540743413,0.05515228891910434,0.04308484909165265,0.040512353189865596,0.04148966135316927,0.042832818008978875,0.03951015131358001,0.052779929961256786,0.026653082820758716,0.024031737244095942,0.0416878433428562,0
392277_392283,392277,392283,0.0668579913998068,0.06181375989899025,0.03968624770464998,0.04457671873297755,0.0646563633529559,0.06265092176062673,0.06652971642531712,0.06357056542057833,0.08389388628453368,0.05806919379418192,0.06480953651549538,0.0822601301624248,0.06328125262104488,0
129898,129898,142733,0.09066038932240401,0.07664381495647629,0.08660534456226215,0.07489096826065475,0.07169033974581486,0.06665866262536355,0.11591214245415754,0.07332186840650286,0.1610351722564104,0.06316456111939028,0.05832502140871934,0.06352025199455226,0.08353571142605903,0
381618_381622,381618,381622,0.45786504854837756,0.32890222215095594,0.44716005278872056,0.39748843339259987,0.4595444843566929,0.4050937681141691,0.386844428545801,0.5161222923723762,0.4621519117785622,0.5259935361106536,0.48417201227793716,0.4551560818500202,0.4438745226905721,0
394768,394768,394771,0.02807532174930862,0.022436782397735475,0.02574061407141056,0.017945777090379037,0.032356579111587215,0.03296223631830003,0.03238545512063415,0.017914790982109165,0.05247132928940425,0.04694734409097375,0.03164499069309252,0.03568805603545303,0.03138077307919898,0
198821_369967,198821,369967,0.11065427313459109,0.11876814245417108,0.130514703126418,0.11470574560432682,0.11118191422247818,0.12528902722818913,0.08598289478513753,0.11259083263815294,0.07402972651010935,0.13581410101352084,0.08835076275720358,0.07378539211741719,0.10680562629930963,0
152298_152448,152298,152448,0.004949720836365204,0.010528248674025846,0.007612564602766203,0.017315088774276146,0.02544231438506587,0.01659850926100751,0.01283081935783511,0.01696018024143383,0.01280154203462669,0.01643568442982073,0.016908020379227885,0.019970861943813204,0.014862796243355354,0
392145_392147,392145,392147,0.17064595735244908,0.13183885133867318,0.08151171372439459,0.09215866674582573,0.15481833651656698,0.15061604183030533,0.16564690881601055,0.1879026839186118,0.25468108148637597,0.12281817217106111,0.14713535578731618,0.17647902492208103,0.15302106621747263,0
404342_404347,404342,404347,0.032406281108013094,0.017270874400424414,0.01728406413173543,0.01692385346630507,0.02175733634192829,0.022167005803036908,0.01955961415545746,0.019016088708794135,0.02396728603590661,0.020490053665496596,0.01490865898682236,0.01577332298817473,0.02012703664934126,0
392156_392166,392156,392166,0.0937329057736766,0.07256353062358033,0.057408029994246636,0.06383944959507085,0.0680994875500135,0.07046784425593744,0.07248703753428534,0.07938704368493874,0.07539555678359842,0.06845231223317828,0.06059030614040278,0.0527383339037317,0.06959681983938838,0
349078_349082,349078,349082,0.014062642999229305,0.014475462748795255,0.014952514633982084,0.01211770956019509,0.014921312112782817,0.011116248055886622,0.010499037097422953,0.011046600641541308,0.012094709611621813,0.014012934325109331,0.01511723075562967,0.018663801074100185,0.013590016968024704,0
396663_396675,396663,396675,0.9314395709394,0.925793833702234,0.9368404569634703,0.9146147953892794,0.8790882198904286,0.8632915522254401,0.888092008304889,0.9111937041649121,0.7727102799207923,0.828042983601298,0.8148061125495373,0.8490323499875454,0.8762454889699355,0
295891_295902,295891,295902,0.11297891546279036,0.05144209607958385,0.10949245536296473,0.05553231643516883,0.034985655343717836,0.07137455258446172,0.05124991909999462,0.03266990928258163,0.010865955348248893,0.029128699808993602,0.021063784003341846,0.019045664187201848,0.04998582691658748,0
387577_387586,387577,387586,0.5033653418193752,0.4274094783142077,0.41666503875478295,0.4635260203937656,0.463446650019862,0.47526991163332477,0.33508122596572504,0.4097675506862586,0.4551619436136336,0.4277742316890152,0.3635928092709879,0.41401999691992236,0.42959001659007173,0
378573,378573,379037,0.6390740649504248,0.638421868571146,0.6307771850875465,0.5561911930853943,0.5819157039007317,0.5742394208294268,0.5044076098897967,0.4815082989192948,0.4479613985544737,0.5461156100537906,0.48173226930224317,0.5247768523927002,0.5505934562947474,0
