attribute,sakey,svkey,1903,2001,2002,2003,2004,2005,2006,2101,2102,2103,2104,2105,average_imputed_distribution,round
151868,151868,151935,0.4233015216027023,0.5653779885047958,0.5062711307343264,0.49166338208229465,0.446879566906016,0.466838866963662,0.393802732146473,0.49946954395803456,0.38118866482200947,0.5344570517378225,0.4703328182742143,0.49560494978892805,0.47293235146010665,1
396249,396249,399225,0.44658815695204856,0.39203668782491957,0.6161578540495808,0.4003894379422125,0.5775646626579499,0.5245708634290949,0.4997504586863002,0.46955957268424203,0.613503098827039,0.6154773898072817,0.538662115358328,0.5535472409237622,0.5206506282618966,1
381412_381417,381412,381417,0.004343568349228918,0.002000261065442906,0.054202277649478645,6.575539203264493E-4,6.377721135468494E-4,0.002140238650528896,0.0035067036130163897,0.0010977758432180937,3.9011381631151457E-4,1.3758189544496588E-4,0.0011099432600779938,6.052320185316153E-4,0.005902418516262769,1
128001,128001,131817,0.4418098999499891,0.5201155946661695,0.4871361732842187,0.5084604868619621,0.5011903035813027,0.5011116307413478,0.5002565099841805,0.5327809518130395,0.5039997236994174,0.5196287680933787,0.5000099983808423,0.48721449817221374,0.5003095449356718,1
310051,310051,310053,0.6459058853741281,0.5863163638127382,0.5776734788275943,0.5885402418761084,0.5744460859725735,0.5858674176530237,0.6025861519989187,0.62281323093176,0.6542416113848001,0.648399312445408,0.6285550520829588,0.5994322433057653,0.6095647563054815,1
368967_368981,368967,368981,0.03820127782118107,0.004382328092727289,0.003330617780549375,0.0023861692052584552,0.004247315654432619,0.005184545565844631,0.006219037248065351,0.004344877753012307,0.0048420229572806875,0.003195383095575079,0.00333314571089558,0.002174272107040066,0.006820082749321876,1
295578_295591,295578,295591,0.3786505454709105,0.36173299536324716,0.37242709590847745,0.37637954303223814,0.378918608277463,0.37615558565536117,0.3668740720388599,0.37441182932880657,0.3714780145660706,0.3687115879313727,0.3746622923716418,0.3790819901327205,0.3732903466730975,1
128000_144370,128000,144370,0.10363297115075285,0.11700354718218742,0.10497658612431417,0.11040103796636234,0.10435956427309681,0.09527757904214498,0.09712665778963392,0.06467844149675726,0.08300290413526518,0.06573781328787125,0.0735462201259186,0.09511276385024693,0.09290467386871264,1
387156_387160,387156,387160,0.18585668761130017,0.17622025947879758,0.2095240069798743,0.19392557869236193,0.21633524640054938,0.21351550551365622,0.20480685238358484,0.16597556965939997,0.1760123691503258,0.09573519071224526,0.23527239660567317,0.17749526597927817,0.1875562440972539,1
130625_146149,130625,146149,0.2151065031020616,0.1988348879878801,0.19102101764934987,0.16936241260087034,0.18998934312730506,0.2345889520387161,0.17463987488589944,0.1799311646527357,0.2484440409597322,0.24566136086739798,0.3003888635595637,0.2959656878956092,0.22032784244392678,1
128990,128990,142708,0.4293304393727492,0.5162839929749075,0.33630188630300023,0.49137467126941775,0.4801387689959223,0.4412911581423026,0.45804314071103036,0.42722805107800654,0.3145295478111653,0.36382803905835354,0.4116115166203903,0.36405587307431325,0.4195014237842965,1
382472,382472,383217,0.2675691261441913,0.2290511593206025,0.28333041346453114,0.2826350186994965,0.2775561049124393,0.27723445739223657,0.29533069060920614,0.3134408811229346,0.22054409473298694,0.1896005949180805,0.1982173948883075,0.20487670849664058,0.2532822203918045,1
397150_397152,397150,397152,0.052048967210761646,0.023173475207790117,0.01215269400794244,0.019591202265580344,0.013945623989312698,0.04630687444262984,0.05278640369532401,0.0234448490741694,0.048992087334296434,0.05060177718767977,0.0542535406118326,0.03689006746181153,0.036182296874094244,1
310269,310269,310270,0.2385375747976089,0.27073842434270556,0.24265994901591423,0.27009828053995,0.2486560135496872,0.25784623086767927,0.2980698943440572,0.2671878263662493,0.2850851139604012,0.22820822217558828,0.30298183095151726,0.2831253906935067,0.26609956263373874,1
319508_319514,319508,319514,0.02867186595183233,0.022221262657926007,0.017040801438769754,0.031535526961211764,0.036972672675199394,0.05886872669879311,0.027571094002460945,0.0289824145518884,0.06143353565345217,0.043063345972298064,0.04397955035612417,0.04179395229126959,0.036844562434268806,1
396556,396556,396559,0.2308026237359473,0.19462140388940347,0.14611764339240824,0.18653992667381847,0.14770224654363917,0.15637627687974406,0.15962638267059648,0.1817865550986134,0.1430452939530269,0.1739100456267974,0.16358512794953614,0.15712693886985477,0.1701033721069488,1
128843_144115,128843,144115,0.1236627582090685,0.11868291530740509,0.09983913814304647,0.11042653969509017,0.12475074433000226,0.11900368525512352,0.13558220174035665,0.14531830528929873,0.10374871574290587,0.08273407932280115,0.08614745948778517,0.08242916169129903,0.11102714201784852,1
128993,128993,145223,0.329692638111644,0.36261981204493504,0.37262669929527104,0.42954847548185104,0.4312443295908629,0.41626204399741373,0.3007469385453916,0.42913335855607604,0.3819691312340274,0.2799632129729432,0.39925650602020757,0.4018823564275052,0.3779121251898441,1
405062_405064,405062,405064,0.05134570705976054,0.060728611994597594,0.09662902571348456,0.07015992924125833,0.09596089260132994,0.09533210933155362,0.0860222924832661,0.08798279835849206,0.14423513976622454,0.129265750319122,0.12850046086512296,0.10623360523418754,0.09603302691403331,1
128843_144112,128843,144112,0.20791969822465883,0.19280536582838578,0.1883695244459033,0.201166551535805,0.21901027395058784,0.1968371535483567,0.2111192613622962,0.21023695164962858,0.20876118604171184,0.18729781369360693,0.20049042848318108,0.1783256022133804,0.2001949842481252,1
388803_352821,388803,352821,0.10574561245959503,0.08398726443482266,0.08654839635078539,0.06983821381055291,0.09564679877052391,0.09281375608488555,0.09422757080036151,0.070549225176126,0.08636522018314458,0.13603555023436567,0.07596073207998384,0.07420958303777683,0.08932732695191033,1
403465_403476,403465,403476,0.19463411934143812,0.4251063865512792,0.6608825480205315,0.6592687776915725,0.7219151080044988,0.7172093888471154,0.5080129203926482,0.6227743755455608,0.535502710677867,0.7686377732631825,0.780337846576834,0.7327764117975005,0.6105881972258357,1
384091,384091,384092,0.007829666884563267,0.012360686965455232,0.009015914283416668,0.011644613842407765,0.027955463446846684,0.025762845911040503,0.025602264491892932,0.022156643750784355,0.017572216719766234,0.010985239563427687,0.008096740020564505,0.01160442047212232,0.01588222636269068,1
295597_295623,295597,295623,0.23725334191783087,0.17190297470617882,0.1655825539466676,0.14292960793717147,0.14076869329871217,0.13520732354202425,0.10208198732794128,0.11207761075666589,0.06787119224127429,0.08130383530596491,0.1314387904847301,0.11183350681750517,0.1333542848568889,1
383952_383953,383952,383953,0.8110291206156094,0.7513571778620606,0.6013038550278774,0.6506270561488345,0.6578635481210922,0.5465073104109126,0.6781536616126266,0.7203008287632519,0.7287741326514505,0.6353349586936851,0.6686534130728878,0.6882482861423395,0.678179445760219,1
128843_144106,128843,144106,0.11337651012031423,0.12577071122552977,0.15606392404496375,0.1998654318504576,0.1872580634692465,0.1798767941206629,0.1499531381978921,0.21394570089308285,0.13029936683191945,0.1410772992207697,0.1101239333311757,0.11652458524474336,0.15201128821256316,1
131484,131484,199907,0.18463202771496384,0.16640239156738978,0.1199271905231269,0.21207480796386924,0.1824043754162552,0.2196151913336149,0.20637001911302785,0.17012917253631574,0.12496732718825389,0.13051911681789002,0.12033842839809741,0.1501060233350189,0.16562383932565197,1
295255_295257,295255,295257,0.2462128602420176,0.27002119812184566,0.114802666308049,0.09206729428247891,0.10278449220783482,0.13880838217151859,0.12300006953156446,0.09004941727278988,0.10327478316453408,0.14900972137306692,0.1470910538924356,0.1021702454590342,0.1399410153355975,1
385550,385550,385555,0.0018805180673744058,0.0021582489174818277,0.0013196743652324776,0.003075514510282884,0.008088216191369372,0.018959791531142092,0.0064410202287391175,0.0032900848966512645,0.00464586770888162,0.0022451553491212146,0.006129798663008249,0.0031504832151856644,0.005115364470372516,1
396792_396794,396792,396794,0.4753458710629761,0.46972581050554013,0.42921787082092305,0.3898235862121406,0.35946693519536094,0.42375862976567574,0.4142132867571104,0.31410559210911676,0.39708037869971485,0.48807465023596125,0.4554223430351617,0.46740644600265074,0.42363678336686106,1
378227,378227,378858,0.9098835307815071,0.900397406663593,0.959731189476523,0.9284331821464902,0.9623581046825697,0.9561104535341846,0.9611896559738803,0.9539924540669794,0.9584782487609885,0.9830876102840431,0.9559831006809052,0.9559626419968741,0.9488006315873782,1
214344_210845,214344,210845,4.169438819636025E-4,0.004670502413645736,0.0021371898144235484,0.015571985741003316,0.0012381242135923118,0.00407929014448285,0.013883406075417392,0.005840852616365883,0.0016193501352589742,2.778105997009669E-4,0.0015243338647511777,0.0012006821760928482,0.004371705973058217,1
344294_344303,344294,344303,0.24013382398303093,0.198699900749626,0.18926310799573648,0.17772282998859237,0.16555267311205196,0.16689955834611697,0.20355360824701557,0.1870812644072294,0.1692407231456874,0.1997334114019913,0.20306140658718322,0.1838663062926491,0.19040071785474255,1
128007_148452,128007,148452,0.4422558337178714,0.4422233004217435,0.40491693372493415,0.38958445112684836,0.34668527350812434,0.40848309686960926,0.4282879883910904,0.4505914754835078,0.4199863568829178,0.34390527260669795,0.39085905102010315,0.3983763810574651,0.4055129512342428,1
377077_377084,377077,377084,0.016771828060916455,0.03282357610533888,0.029273753203917077,0.04207885653361987,0.045526004142959674,0.048311549799898615,0.03632788613191482,0.026278564965573955,0.028496686959520127,0.03177223450943529,0.0182161514277989,0.017813915507776116,0.03114091727905582,1
385731_385740,385731,385740,0.13433133166568056,0.16948387034573573,0.17742610373286963,0.1136390964871207,0.17270454761702797,0.18611397055685594,0.1545438831024287,0.15655982770107796,0.1161825937210191,0.21689321883387075,0.13331921860875579,0.14784361420089337,0.15658677304777802,1
391996_391999,391996,391999,0.2827008465078165,0.2063515127653312,0.15459519287826684,0.1776746747960192,0.2469220452653459,0.21778370478707249,0.2450611843490885,0.2733927064697419,0.27254427990168495,0.19076207137381407,0.20954729456299998,0.17942613689373188,0.2213968042125761,1
295660_295666,295660,295666,0.4285077013919914,0.4377165242095197,0.42574211024242126,0.4329271552771283,0.43014229164400086,0.4345856916881578,0.4223331324206431,0.42969725742673276,0.426861863379934,0.42875432439645716,0.4303161387202876,0.42607589346746766,0.42947167368872846,1
387156_387157,387156,387157,0.1037498592809226,0.13183270468106834,0.17152817215412816,0.17357678788232,0.17366500242466176,0.14713253731120268,0.14512846549792396,0.11854373573975766,0.23769979250273157,0.18176581464903196,0.19739041689050887,0.14707427733342973,0.1607572971956406,1
380182_380189,380182,380189,0.09660391535722788,0.053667606582004396,0.09010825314398013,0.06325718268133125,0.060454746746676696,0.07959083159906398,0.07593926482369907,0.08170886739472993,0.06445288984526264,0.03839476779913459,0.05966164185070857,0.05150166124243561,0.06794513575552122,1
385475,385475,385479,0.10519158582708116,0.07112284158852417,0.09263864787021797,0.06610659199631999,0.09990007491620152,0.09600703391403644,0.09475783549640888,0.05685394242879681,0.04921723606704651,0.07052381426048933,0.0835832139731329,0.08216701249395154,0.08067248590268394,1
377077_377105,377077,377105,0.11658138140036849,0.1327436848455538,0.10939774897905648,0.13550948444888058,0.12988494825515973,0.12372364660530971,0.10220467226265482,0.09094784605782372,0.11254319734516369,0.10300000413209748,0.052478837344019154,0.05800796086455139,0.10558528437838659,1
397240_403506,397240,403506,0.03857102612570153,0.06012305267668058,0.0846777598885496,0.10566334055446208,0.1181290626037169,0.09692992393113019,0.04504110484702429,0.10952117708551042,0.13243853970733935,0.1331039392192471,0.11947711518390798,0.1317447984736188,0.0979517366914074,1
392277_392288,392277,392288,0.3637323397451196,0.2914155552356466,0.16014035645371477,0.2417949019723495,0.17717231286082386,0.23305198616417613,0.23589958967382452,0.203838150310975,0.2193102707918634,0.31847169147388676,0.36702569461472967,0.4901784488128282,0.2751692748424948,1
151835,151835,151918,0.3603032163994229,0.267630766621805,0.20855567963320518,0.27017346861722313,0.31016862270652823,0.3933816957605344,0.38587061294182684,0.2743400054349865,0.34934599054784093,0.4869420746300907,0.3227476030258532,0.3484970216486199,0.3314963964973281,1
349078_349087,349078,349087,0.08988566083752163,0.08076338096872353,0.08131618802416392,0.062060198240180504,0.08453228221259554,0.0665062925901196,0.06438926389904748,0.08502084040141057,0.06986710737338495,0.07853015909380028,0.07785749703082481,0.07631465498755084,0.07642029380494363,1
368864,368864,368866,0.11885778039977195,0.09126813573147505,0.17366978455868698,0.18442555496619004,0.13304168692390442,0.1603530276861387,0.16095710734296456,0.1307244287248579,0.1671194016156023,0.18519654518494214,0.13423907504194446,0.13839934682368643,0.14818765625001376,1
155182_376617,155182,376617,0.6487479468918786,0.6106744621400326,0.6721187064274876,0.5821832056000429,0.6799752820968684,0.7170004038119381,0.6982718949532533,0.713836122066736,0.7068640300218865,0.6323609699581528,0.6125725145166916,0.6197522996541033,0.657863153178256,1
155046,155046,160626,0.22885033919771858,0.29571105307718526,0.23943747491855225,0.30089963597497676,0.27255005627067747,0.27557976877778656,0.2896384303493524,0.345308159818662,0.1785832632638353,0.20075513806128148,0.20217885459877616,0.18375185316811862,0.2511036689564103,1
405161_405167,405161,405167,0.06722910178108542,0.07763550389655151,0.08532868151617752,0.09220734761279836,0.058862808582197,0.09919479283631462,0.07874500391529528,0.06677959933155098,0.07805412925151532,0.09246035073993152,0.08148666262605514,0.08621118582760139,0.08034959732642283,1
262113_262124,262113,262124,0.33847630148909663,0.3007859780408809,0.34196489043338546,0.25252011758513543,0.30207695478141333,0.3327492706821697,0.34071553343610866,0.35986686161694376,0.34929688428393446,0.3465297661123903,0.31778639156995014,0.3051602360943608,0.32399409884381414,1
397150_397157,397150,397157,0.17078652376382653,0.10692533196470398,0.07250076389396115,0.11529857592039651,0.08991616799074338,0.1653443588990302,0.15370444677690134,0.08855773324345609,0.11648346520037803,0.2388769374009259,0.13732554680925432,0.11410182113244574,0.1308184727496686,1
394152_394188,394152,394188,0.009703085424747928,0.009981499230631349,0.005132522200653781,0.004000513038428297,0.0065508591288397046,0.0059452836866009575,0.006788384867165697,0.00818643779759114,0.008446017027844243,0.004681147142425635,0.0020883959743520867,0.003050900066225288,0.006212920465458842,1
129898,129898,142734,0.0638567530683292,0.1453629496315571,0.16188145801642073,0.15942731978645602,0.15259141919298205,0.16447027341226345,0.12663954302303468,0.16598855772888046,0.07971691520217743,0.16494214339225963,0.16162751697512343,0.16210421935893943,0.14238408906570196,1
128146,128146,143213,0.6172683636323991,0.5245153199268962,0.6213124909996238,0.46471903327264236,0.49363425111039044,0.5457972564775116,0.5567569268082089,0.5891071068180377,0.6860831340317974,0.6338412470255435,0.5093934440591043,0.5565440765684075,0.5665810542275468,1
378604,378604,379045,0.0057751078742983,0.023455843277849615,0.024694491408164758,0.02373098844178489,0.028372304365136075,0.03279638176742099,0.03411158450409488,0.02457796966208823,0.04473934089292272,0.04906942552845387,0.0432043807395819,0.036597274908796724,0.030927091114216074,1
396582,396582,396584,0.13736966848925034,0.1026850357761199,0.09884553255724676,0.08547478690316682,0.06156963111480587,0.0726867847758576,0.08925646878237785,0.08987928988592771,0.07912341800192103,0.0775369308219379,0.07973649023015003,0.08242583946499249,0.08804915640031286,1
378024,378024,378767,0.4666889500745502,0.3809096902162823,0.4714173049468524,0.3966862335733966,0.3947055914705963,0.3825479687001334,0.42873034810019506,0.4019809595315073,0.3933843596803559,0.42360522946052315,0.47102650161530374,0.40441879572016587,0.41800849442415516,1
295597_295598,295597,295598,0.163277653611048,0.110487308130098,0.10786412018060786,0.09242408285303116,0.09317355824420241,0.08726483630572614,0.10092858849628546,0.06611091228642918,0.07897281340788667,0.0884889773523402,0.12815877790851224,0.08861366808105937,0.1004804414047689,1
310527,310527,314074,0.02180565635015998,0.013937329598206519,0.0051587906323085535,0.010123043671412603,0.015258045467709907,0.015576559519724144,0.0232968662286307,0.036117093924890036,0.01426265967593453,0.009153514761297022,0.008762770820278444,0.007823783594639143,0.015106342853765964,1
396757,396757,396761,0.06501096540141471,0.03201892156067179,0.0522915703171944,0.04746131945331107,0.05511786498428638,0.05569762927227357,0.05069345927184277,0.030008145574146154,0.11333985893583459,0.05934626870289638,0.10529335083670475,0.05821928197799323,0.060374886357380815,1
392036_392043,392036,392043,0.04601971757784057,0.0424432850209675,0.037504916528474604,0.04156282234585239,0.0587029891727336,0.056337373240466344,0.0619790630731114,0.06467104068494706,0.11619785581635522,0.0536978590856139,0.08076693254619256,0.10421784172453791,0.06367514140142443,1
261637_261640,261637,261640,0.0011976261127286858,0.00324895035332648,0.0019079319152721806,0.002926282788027291,0.007532761362344989,0.003103046647178264,0.0036155294508338136,9.546462652914962E-4,0.0017124502658440973,0.002264903438782346,0.0025207593369155276,0.0014748220562325605,0.0027049758327314776,1
295597_295602,295597,295602,0.27829426018668624,0.22718453465871874,0.2408111206221863,0.22592983678990386,0.24962239332394812,0.2159694571237571,0.258079513420686,0.24298164069893766,0.20197750618517923,0.23977604207566547,0.2142046324962447,0.2275397379670427,0.23519755629574635,1
