attribute,sakey,svkey,1903,2001,2002,2003,2004,2005,2006,2101,2102,2103,2104,2105,average_imputed_distribution,round
380182_380198,380182,380198,0.09118876538296711,0.07187319203884254,0.0908388124218685,0.09161605609723845,0.1307780996508992,0.09573201445887791,0.1108233622238761,0.16618950114639933,0.0789794470681813,0.055815325920304686,0.07918629441264059,0.08415130658814436,0.09559768145085333,0
155182_376605,155182,376605,0.059963006408952975,0.02848691692765055,0.028737545964820307,0.02577411305626267,0.05458305670335921,0.03865232913269285,0.04263638380547407,0.04883124658072999,0.049777425565431244,0.05643299153793674,0.05175892019782149,0.05740468764647889,0.04525321862730091,0
262523_261326,262523,261326,0.22011701330273026,0.30634861233797367,0.19757113265418574,0.2775641808701726,0.2199328882951304,0.2633149558441127,0.23022855604634612,0.24209234263961804,0.25295737441344524,0.22356853361031878,0.2700852140353509,0.22121052227045462,0.24374927719331993,0
399169_399238,399169,399238,0.9992398784280698,0.9993579694943491,0.9999943147120376,0.9997182794425182,0.998811014426979,0.9978878150058028,0.9994075591323208,0.9995420364341215,0.9988160179971539,0.9930447184144984,0.9973816626357063,0.9983343824150299,0.9984613040448823,0
149564_149666,149564,149666,0.5578778409178706,0.5431322705226234,0.6225392783810183,0.5996627616605935,0.6228599024813928,0.5357398160788077,0.5885673395789481,0.6852750672356904,0.48302557468731144,0.4532315441653883,0.5760659152982213,0.5273861351395315,0.5662802871789497,0
404332_404337,404332,404337,0.003000986511410072,0.0036245669380906252,0.009418971655816373,0.01037675194399762,0.007423195796645857,0.008899760533358232,0.005495256030458035,0.005079731868992788,0.01777800588479689,0.011502636724541397,0.012235129858803564,0.018743077182212797,0.009464839244093687,0
295413_295414,295413,295414,0.19899384374671483,0.25064551776365357,0.14076802440369718,0.167068334895199,0.14890209905226118,0.17774692371227238,0.16002747132019474,0.13573813652081382,0.14038471726710985,0.1045858315819807,0.11771207641050432,0.12119732127741653,0.15531419149598485,0
388816_305111,388816,305111,0.07467880096317327,0.1364118980440705,0.12127474451884004,0.11932014786200174,0.18652212289679856,0.18366944106487612,0.18912058195615783,0.16080760813418887,0.275755908614649,0.19666964251587274,0.22342051215577985,0.22526293326838603,0.17440952849956623,0
310145,310145,310146,0.016030472480162726,0.024107156500072332,0.01672765372745468,0.02128044907972764,0.02395876632614842,0.014154054865372951,0.025135100956516863,0.026736441743454006,0.012730391621116886,0.026623106297275843,0.017650367498493198,0.020290878045908442,0.02045206992847533,0
155182_376627,155182,376627,0.006960861570200053,0.001867030272034644,0.008405188986198122,0.0027136544633573354,0.005073339912330608,0.0020040458070673495,0.002891932151806325,0.0051711794258863086,0.0085293433917197,0.00258608914624662,0.004072637370478053,0.003863256796480527,0.004511546607817138,0
379986_379995,379986,379995,0.021817562043210132,0.03571310864827323,0.03149941145915249,0.03392853982659804,0.037764636019528154,0.036785831950413614,0.02647178477074317,0.04662540309821281,0.012214329543987573,0.05485705432131745,0.03930944649454306,0.05552588502981206,0.036042749433815975,0
385532,385532,385534,0.11793286777564721,0.09236739275350617,0.07112545078166199,0.09156386413897993,0.11523664642726549,0.1274276870567489,0.09539209468254335,0.13010126939827585,0.08334569871085468,0.12624942298522415,0.1392408834900009,0.11437736715791037,0.10869672044655161,0
391716_391718,391716,391718,0.1985007575705443,0.16870487626412786,0.30338811253153497,0.2429646804025015,0.28627694799360454,0.2416478479759233,0.26790969080599747,0.27638701341211847,0.29657309502547463,0.2239575524498804,0.2743550660896356,0.2670899284009171,0.25397963074352164,0
403465_403472,403465,403472,0.18025606721083373,0.10042169695577767,0.253019656182295,0.2201610364626368,0.28786463264720563,0.2850864773112758,0.19813903896133905,0.24006403095320267,0.32139587636576017,0.42583765305669324,0.3991819947109178,0.3675059389910307,0.27324450831741404,0
405121_405123,405121,405123,0.6242377753932457,0.5860328706466729,0.6694699850436217,0.6157092123910222,0.6245880190967412,0.6535678037418179,0.6420905674219751,0.7026700854172153,0.6403544730014356,0.7255848216139694,0.6702978516190077,0.6998069234760022,0.6545341990718938,0
385575,385575,385579,0.40911849422147095,0.35506626954884785,0.34250162019914765,0.3777639450114486,0.3717678462776039,0.3433779402012915,0.3989428661316079,0.4010258523455638,0.32398154872031615,0.4283697686179648,0.29077294164300244,0.24273095906047212,0.35711833766489476,0
377077_377102,377077,377102,0.06260621686133908,0.13009588740895436,0.10875928974725987,0.10579594945391121,0.11025666700911409,0.08079477396096045,0.0951593571865755,0.0799109751140061,0.054173728336776125,0.030421170367260098,0.02098908742643258,0.02483470108546466,0.07531648366317119,0
392314_392322,392314,392322,0.23580567106904254,0.2678661225866675,0.2423571942789975,0.2401962699129399,0.23744774212935535,0.23299298876641017,0.16223271849704182,0.2696931194295086,0.18178142589822113,0.21517275353497298,0.24723199079351735,0.22988107425860183,0.23022158926293967,0
388809_388709,388809,388709,0.6404404118574379,0.4896014710284098,0.487638737360779,0.4720507688151152,0.4894984980447897,0.4123856646280229,0.35166720135334917,0.5596266506377383,0.6660384502230777,0.31105667907370815,0.4668464832219959,0.47495251387204945,0.48515029417637284,0
208177_207140,208177,207140,0.14503357886146603,0.17888079586215858,0.12453914441093845,0.10985493016652872,0.1394112185107831,0.15929942775815886,0.15660993988863892,0.15391571657913064,0.17031806249399517,0.10100550328616033,0.12402344813375978,0.14353633295488655,0.14220234157555045,0
385482,385482,385484,0.0028910922339373773,0.004989029594440869,0.009152138153790713,0.00962227517613612,0.013929619024816603,0.01301823298301854,0.009885289554565631,0.011571550143153258,0.0109316426151401,0.008500444141128752,0.009936579696333303,0.01113377639202281,0.009630139142373673,0
392204_392210,392204,392210,0.08584541470610542,0.14050488579911352,0.04567930027107254,0.053419712864187154,0.07023670161633352,0.07269924986984537,0.07918790278913695,0.07229816948222599,0.08748682410471348,0.07552642905892225,0.09303095920730788,0.09651965474253191,0.08103626704262466,0
394754,394754,394759,0.12066700505827627,0.12059350774995604,0.1800013282789682,0.1706056815712046,0.13127906736082287,0.20773939545653206,0.10746293458844554,0.07269609150029101,0.13751994867493203,0.16906186398330353,0.13646393276002086,0.1344351200691045,0.14071048975432146,0
388871,388871,390098,0.3566081921973051,0.39335505122375275,0.3997864283333059,0.40582598641716594,0.3916719905702495,0.3291468908966089,0.3698260965512932,0.3601082019191978,0.30098466978508653,0.35958024053112914,0.332520707880185,0.3704036587028954,0.36415150958401465,0
